Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
115.78,0.76147,0.16412,0.63812,1.007,-2.1,-1.3,2.5,-401.1,-275.7,-84.3,1000.2,20.29,3.85
115.79,0.77625,0.12844,0.60296,0.99127,-2.1,-0.3,2.6,-410.7,-270.9,-88.5,1000.4,20.29,3.85
115.8,0.79409,0.087156,0.62589,1.0148,-0.7,1.9,-0.1,-391.5,-273.3,-85.5,1000.3,20.29,3.85
115.81,0.79001,0.075433,0.68298,1.047,2.4,2.8,-2.6,-403.5,-278.1,-79.5,1000.4,20.29,3.85
115.82,0.75943,0.11723,0.71916,1.0525,1.7,0.1,-2.7,-403.5,-266.1,-80.7,1000.3,20.29,3.85
115.83,0.7472,0.15494,0.67635,1.0197,0.9,-3,-0.9,-408.3,-266.1,-80.1,1000.2,20.29,3.85
115.84,0.75586,0.1631,0.62997,0.99739,-2.1,-1.7,1.2,-408.3,-273.3,-87.3,1000.3,20.29,3.85
115.85,0.77931,0.12946,0.61264,0.9997,-2.9,0.1,1,-401.1,-270.9,-88.5,1000.4,20.29,3.85
115.86,0.80275,0.076962,0.64475,1.0325,-0.6,0.7,-0.4,-398.7,-270.9,-88.5,1000.4,20.29,3.85
115.87,0.77982,0.073394,0.68858,1.0429,2.4,2.2,-2,-398.7,-278.1,-82.5,1000.3,20.29,3.85
115.88,0.75688,0.12538,0.70846,1.0443,5.7,2.1,-1.6,-405.9,-273.3,-80.7,1000.3,20.29,3.85
115.89,0.76045,0.16412,0.67074,1.0272,1.8,-0.7,0.5,-417.9,-275.7,-79.5,1000.3,20.29,3.85
115.9,0.763,0.14985,0.61978,0.99435,-6.8,-2.9,2,-413.1,-270.9,-82.5,1000.2,20.29,3.85
115.91,0.77268,0.10398,0.60856,0.98904,-5.3,-1.7,0.4,-413.1,-278.1,-78.9,1000.4,20.29,3.85
115.92,0.79511,0.079511,0.64934,1.0296,3.1,2.1,-1.8,-410.7,-275.7,-83.7,1000.2,20.29,3.85
115.93,0.78084,0.10194,0.69929,1.0531,6.2,4.5,-2.1,-405.9,-280.5,-80.7,1000.3,20.29,3.85
115.94,0.76402,0.14883,0.70133,1.0477,3.5,0.7,-0.7,-420.3,-275.7,-86.1,1000.3,20.29,3.85
115.95,0.74771,0.15698,0.6524,1.0047,-2.3,-3.7,0.9,-415.5,-275.7,-77.1,1000.4,20.29,3.85
115.96,0.75331,0.13609,0.61213,0.98015,-5.8,-2.4,0.8,-396.3,-270.9,-85.5,1000.3,20.29,3.85
115.97,0.79256,0.10041,0.6264,1.0152,-1.6,1.4,1.4,-403.5,-261.3,-87.3,1000.3,20.29,3.85
115.98,0.80479,0.090214,0.65902,1.0441,0.8,2.7,-0.7,-415.5,-285.3,-86.1,1000.2,20.29,3.85
115.99,0.78797,0.09684,0.68654,1.0496,3.5,0.1,-2.4,-413.1,-287.7,-84.3,1000.3,20.29,3.85
116,0.74669,0.12946,0.69419,1.0277,1.4,-1.7,-3.4,-405.9,-285.3,-80.7,1000.3,20.29,3.85
116.01,0.75178,0.15494,0.66972,1.0187,-0.1,-1.9,-0.8,-389.1,-268.5,-85.5,1000.5,20.29,3.85
116.02,0.75994,0.14373,0.63405,1.0001,-3.7,-0.4,2.3,-403.5,-266.1,-81.9,1000.4,20.29,3.85
116.03,0.78746,0.11264,0.62538,1.0119,-2.3,1.8,2.3,-401.1,-266.1,-81.3,1000.4,20.29,3.85
116.04,0.79511,0.085627,0.64679,1.0285,1.6,2.8,0.2,-393.9,-275.7,-77.7,1000.3,20.29,3.85
116.05,0.78593,0.095311,0.67635,1.0413,3,1.2,-1.9,-403.5,-273.3,-81.9,1000.4,20.29,3.85
116.06,0.76096,0.1264,0.69062,1.0354,1.2,-2.3,-2.4,-408.3,-273.3,-79.5,1000.3,20.29,3.85
116.07,0.73802,0.15698,0.67329,1.0113,-0.4,-2.1,-1.7,-405.9,-275.7,-80.1,1000.3,20.29,3.85
116.08,0.75535,0.15494,0.64271,1.0038,0,0.4,1.6,-410.7,-275.7,-79.5,1000.3,20.29,3.85
116.09,0.79562,0.1208,0.62436,1.0185,-0.9,2.3,2.4,-398.7,-282.9,-78.9,1000.4,20.29,3.85
116.1,0.79867,0.084098,0.6371,1.0251,-2.6,1.4,0.7,-396.3,-282.9,-80.1,1000.4,20.29,3.85
116.11,0.7788,0.08053,0.67227,1.032,1.2,0.3,-2.4,-413.1,-280.5,-79.5,1000.3,20.29,3.85
116.12,0.75586,0.11621,0.70183,1.038,2.7,-0.9,-3.8,-417.9,-273.3,-78.9,1000.4,20.29,3.85
116.13,0.75637,0.15545,0.68552,1.0326,1.5,-2.3,-2.1,-401.1,-270.9,-81.9,1000.3,20.29,3.85
116.14,0.76555,0.15545,0.62946,1.0032,-4,-2.3,1.9,-391.5,-275.7,-83.1,1000.3,20.29,3.85
116.15,0.78695,0.11621,0.60449,0.9991,-3.1,0.2,2.8,-415.5,-270.9,-81.9,1000.3,20.29,3.85
116.16,0.78389,0.084608,0.64577,1.0191,1.3,3.5,-0.1,-413.1,-270.9,-80.7,1000.4,20.29,3.85
116.17,0.7788,0.09684,0.7054,1.0552,3.8,3.5,-1.9,-405.9,-266.1,-88.5,1000.3,20.29,3.85
116.18,0.7528,0.13201,0.70846,1.0421,2.3,-0.7,-1.7,-398.7,-256.5,-85.5,1000.3,20.29,3.85
116.19,0.75739,0.15545,0.65494,1.0133,-1.3,-3.5,-0.7,-408.3,-273.3,-86.7,1000.3,20.29,3.85
116.2,0.76707,0.13761,0.61162,0.99067,-3,-2,1.1,-405.9,-263.7,-87.9,1000.3,20.29,3.85
116.21,0.79867,0.10092,0.6213,1.0169,-2.5,1.5,0.9,-393.9,-261.3,-73.5,1000.4,20.29,3.85
116.22,0.79307,0.08002,0.66106,1.0355,0.9,2.4,-0.7,-415.5,-292.5,-80.7,1000.3,20.29,3.85
116.23,0.76504,0.10601,0.69878,1.0415,3,1.7,-1.9,-410.7,-266.1,-85.5,1000.3,20.29,3.85
116.24,0.76504,0.10601,0.69878,1.0415,3,1.7,-1.9,-410.7,-266.1,-85.5,1000.4,20.29,3.85
116.25,0.75484,0.14475,0.69368,1.0353,3.8,-0.1,-1.5,-422.7,-263.7,-78.3,1000.4,20.29,3.85
116.26,0.76198,0.14985,0.65443,1.0156,-2.9,-2.9,0.4,-396.3,-261.3,-84.3,1000.2,20.29,3.85
116.27,0.77217,0.12181,0.61468,0.99444,-5.9,-2.9,1.2,-415.5,-266.1,-89.1,1000.3,20.29,3.85
116.28,0.79562,0.092253,0.6315,1.02,-1.2,0.7,-0.3,-389.1,-275.7,-81.3,1000.3,20.29,3.85
116.29,0.78287,0.097859,0.6789,1.0409,4.8,4.6,-1.4,-369.9,-266.1,-83.7,1000.3,20.29,3.85
116.3,0.75739,0.13201,0.70336,1.042,3.7,2.7,-0.1,-396.3,-270.9,-86.7,1000.3,20.29,3.85
116.31,0.75841,0.14781,0.67533,1.0262,0,-2.2,-0.1,-398.7,-273.3,-88.5,1000.3,20.29,3.85
116.32,0.75688,0.1366,0.62844,0.99321,-3.7,-4,-0.5,-403.5,-273.3,-78.3,1000.4,20.29,3.85
116.33,0.7844,0.10856,0.61978,1.0056,-0.6,0,-0.1,-415.5,-287.7,-83.1,1000.4,20.29,3.85
116.34,0.80071,0.099898,0.64985,1.0361,2.1,4.3,1,-413.1,-282.9,-86.1,1000.4,20.29,3.85
116.35,0.77523,0.11468,0.67941,1.0372,0.7,2.4,0.4,-405.9,-266.1,-83.7,1000.3,20.29,3.85
116.36,0.75025,0.1264,0.68502,1.0238,-0.7,-2.2,-1.9,-403.5,-273.3,-83.1,1000.4,20.29,3.85
116.37,0.75535,0.12997,0.66565,1.0152,-1.2,-4.3,-3.2,-393.9,-275.7,-78.3,1000.3,20.29,3.85
116.38,0.77829,0.1264,0.64373,1.0179,0.3,-2,-1.1,-408.3,-273.3,-83.1,1000.3,20.29,3.85
116.39,0.78389,0.12181,0.64169,1.0203,0.5,2.9,1.8,-410.7,-273.3,-79.5,1000.3,20.29,3.85
116.4,0.76962,0.11876,0.66259,1.0225,1.6,4.9,2.2,-422.7,-270.9,-79.5,1000.3,20.29,3.85
116.41,0.76606,0.11213,0.68043,1.0307,-0.9,1.4,0.1,-413.1,-266.1,-80.1,1000.4,20.29,3.85
116.42,0.7788,0.10041,0.66106,1.0265,-1.9,-3.5,-2.4,-408.3,-278.1,-84.3,1000.3,20.29,3.85
116.43,0.78491,0.10907,0.63965,1.0184,-0.4,-3.6,-2.3,-403.5,-273.3,-83.7,1000.3,20.29,3.85
116.44,0.77421,0.13354,0.64577,1.017,2,0.8,0.7,-413.1,-266.1,-77.7,1000.3,20.29,3.85
116.45,0.75229,0.14628,0.67278,1.0198,0.9,3.5,1.7,-401.1,-270.9,-81.3,1000.3,20.29,3.85
116.46,0.7528,0.13914,0.67737,1.0222,-1,0.9,-0.1,-403.5,-275.7,-83.1,1000.3,20.29,3.85
116.47,0.78033,0.11213,0.65443,1.0246,-1.4,-2.2,-1.5,-401.1,-268.5,-84.3,1000.3,20.29,3.85
116.48,0.79001,0.089704,0.64169,1.0217,0.6,-1.2,-1.6,-408.3,-266.1,-84.3,1000.3,20.29,3.85
116.49,0.77727,0.1055,0.66055,1.0255,1.7,1.4,-0.1,-384.3,-268.5,-82.5,1000.3,20.29,3.85
116.5,0.75382,0.13609,0.67635,1.0219,-0.3,1.3,0.7,-410.7,-263.7,-85.5,1000.3,20.28,3.85
116.51,0.75688,0.14424,0.66106,1.0152,-1.7,-0.9,-0.4,-405.9,-266.1,-82.5,1000.4,20.28,3.85
116.52,0.78033,0.12793,0.64526,1.0206,0,-1.4,-1.7,-403.5,-278.1,-78.3,1000.4,20.28,3.85
116.53,0.79052,0.10041,0.64577,1.0257,1.2,0.6,-0.4,-398.7,-280.5,-81.9,1000.4,20.28,3.85
116.54,0.77421,0.094801,0.66769,1.0267,1,1.9,1.1,-391.5,-275.7,-79.5,1000.4,20.28,3.85
116.55,0.75535,0.1264,0.6789,1.0234,0.4,1.2,0.1,-413.1,-268.5,-82.5,1000.3,20.28,3.85
116.56,0.74975,0.15036,0.66871,1.0158,0.1,-0.9,-1.4,-386.7,-273.3,-83.7,1000.3,20.28,3.85
116.57,0.77472,0.13914,0.64577,1.0181,-0.8,-1.1,-0.9,-391.5,-268.5,-84.9,1000.4,20.28,3.85
116.58,0.79358,0.10499,0.6264,1.0164,-2,-0.1,0.9,-393.9,-268.5,-83.7,1000.3,20.28,3.85
116.59,0.78899,0.083588,0.63914,1.0188,0.3,0.6,0.6,-410.7,-278.1,-83.7,1000.3,20.28,3.85
116.6,0.76402,0.10449,0.67737,1.0264,2,1.6,-1.8,-405.9,-292.5,-82.5,1000.3,20.28,3.85
116.61,0.75535,0.14373,0.69725,1.038,1.8,0.2,-1.8,-417.9,-278.1,-86.1,1000.3,20.28,3.85
116.62,0.76147,0.15392,0.67278,1.0277,-3,-2.2,-0.3,-401.1,-268.5,-80.7,1000.3,20.28,3.85
116.63,0.77217,0.12946,0.62691,1.003,-2.8,-2.7,0.1,-403.5,-280.5,-85.5,1000.4,20.28,3.85
116.64,0.78746,0.10449,0.62538,1.011,1.1,1,-0.1,-398.7,-282.9,-79.5,1000.4,20.28,3.85
116.65,0.79205,0.09735,0.66259,1.0372,3.4,4,0.8,-391.5,-280.5,-85.5,1000.3,20.28,3.85
116.66,0.77574,0.10652,0.69011,1.0437,-0.2,1.5,0.1,-408.3,-280.5,-86.7,1000.2,20.28,3.85
116.67,0.7528,0.12538,0.67992,1.0221,-1.2,-2.6,-1.8,-398.7,-275.7,-81.9,1000.3,20.28,3.85
116.68,0.75331,0.14424,0.65698,1.0099,-0.7,-2.5,-1.8,-379.5,-270.9,-84.9,1000.3,20.28,3.85
116.69,0.76707,0.14373,0.6422,1.0107,1.2,1,0,-413.1,-275.7,-85.5,1000.4,20.28,3.85
116.7,0.78491,0.12589,0.64118,1.0213,1.4,2.8,1.7,-405.9,-280.5,-81.9,1000.3,20.28,3.85
116.71,0.78746,0.09633,0.65036,1.0258,-0.6,1.5,1.2,-410.7,-261.3,-86.1,1000.2,20.28,3.85
116.72,0.77472,0.082569,0.66463,1.0241,-0.6,-0.3,-0.7,-410.7,-270.9,-88.5,1000.4,20.28,3.85
116.73,0.76962,0.11468,0.67686,1.0313,-0.6,-1.4,-2.3,-398.7,-268.5,-80.7,1000.3,20.28,3.85
116.74,0.75943,0.14679,0.66667,1.0211,0,-2.4,-1.8,-401.1,-270.9,-81.3,1000.3,20.28,3.85
116.75,0.75637,0.16157,0.64577,1.0076,-0.9,-0.5,0.3,-415.5,-258.9,-79.5,1000.3,20.28,3.85
116.76,0.76656,0.12946,0.64322,1.009,0.4,2,1.5,-415.5,-263.7,-85.5,1000.3,20.28,3.85
116.77,0.79511,0.086137,0.66004,1.037,-0.2,1.7,0.3,-401.1,-273.3,-81.9,1000.3,20.28,3.85
116.78,0.78848,0.077982,0.67278,1.0394,0.4,-0.3,-1.1,-413.1,-261.3,-83.1,1000.3,20.28,3.85
116.79,0.75943,0.11927,0.67788,1.0249,1,0.4,-1.5,-386.7,-285.3,-87.3,1000.3,20.28,3.85
116.8,0.7472,0.16004,0.66972,1.0161,1.5,0.4,-0.2,-398.7,-278.1,-81.9,1000.3,20.28,3.85
116.81,0.77013,0.1524,0.63914,1.0123,-2.3,-0.9,0.1,-415.5,-270.9,-85.5,1000.3,20.28,3.85
116.82,0.78389,0.10907,0.60907,0.99868,-1.2,-1.8,-0.1,-396.3,-270.9,-78.9,1000.4,20.28,3.85
116.83,0.74669,0.089195,0.61315,0.97028,5.2,-1,-3.4,-403.5,-275.7,-83.7,1000.2,20.28,3.85
116.84,0.74567,0.14067,0.63354,0.98852,11.7,-4.2,-11.5,-398.7,-258.9,-81.3,1000.3,20.28,3.85
116.85,0.84149,0.18247,0.64832,1.0778,11.1,-7.3,-15.5,-408.3,-273.3,-86.1,1000.4,20.28,3.85
116.86,0.80989,0.16463,0.66412,1.0602,-6.7,-3.4,-2.1,-405.9,-278.1,-82.5,1000.3,20.28,3.85
116.87,0.74057,0.099388,0.69419,1.0199,-18.8,-1.8,6.7,-405.9,-270.9,-84.9,1000.4,20.28,3.85
116.88,0.76911,0.06371,0.68043,1.0289,-13.3,-7.8,-3.6,-403.5,-263.7,-83.1,1000.3,20.28,3.85
116.89,0.76555,0.058614,0.65749,1.0108,3,-6,-6.8,-398.7,-273.3,-84.3,1000.2,20.28,3.85
116.9,0.74057,0.10499,0.69062,1.0181,9.2,8.7,-0.6,-417.9,-263.7,-84.3,1000.3,20.28,3.85
116.91,0.763,0.15392,0.71916,1.0597,12.4,11.5,1.5,-398.7,-268.5,-83.1,1000.3,20.28,3.85
116.92,0.75025,0.1738,0.65545,1.0113,3.5,-4.8,-5.4,-408.3,-278.1,-81.3,1000.3,20.28,3.85
116.93,0.68909,0.17125,0.56626,0.9082,3.4,-20.1,-16.2,-420.3,-266.1,-81.9,1000.2,20.28,3.85
116.94,0.67431,0.21203,0.54383,0.89186,22.9,-23,-30,-398.7,-273.3,-79.5,1000.3,20.28,3.85
116.95,0.7263,0.2579,0.57747,0.96307,49.4,-20.1,-41,-398.7,-268.5,-78.3,1000.3,20.28,3.85
116.96,0.75943,0.28797,0.64526,1.0373,53.2,-14.8,-40.1,-408.3,-266.1,-92.1,1000.2,20.28,3.85
116.97,0.76809,0.27676,0.68145,1.0635,26.8,-14.7,-30.4,-413.1,-275.7,-80.7,1000.2,20.28,3.85
116.98,0.77319,0.24771,0.68043,1.0593,-6.5,-20.6,-24.6,-413.1,-292.5,-80.1,1000.3,20.28,3.85
116.99,0.77064,0.18603,0.65647,1.0293,-16.5,-18.7,-22.4,-398.7,-275.7,-75.9,1000.3,20.28,3.85
117,0.80071,0.13558,0.62436,1.0244,-10.9,-10.8,-15.9,-393.9,-270.9,-81.3,1000.3,20.28,3.85
117.01,0.88328,0.079511,0.63048,1.0881,-5.9,-0.4,-13.5,-403.5,-282.9,-75.9,1000.5,20.28,3.85
117.02,1.0173,0.011723,0.65902,1.2122,-18.1,13.1,2.3,-401.1,-278.1,-83.7,1000.6,20.28,3.85
117.03,0.96228,-0.035678,0.684,1.1811,-47,32.5,31,-405.9,-292.5,-84.3,1000.4,20.28,3.85
117.04,0.79766,-0.057594,0.71662,1.0738,-74,38.1,47.6,-398.7,-268.5,-86.7,1000.3,20.28,3.85
117.05,0.79052,-0.028542,0.70846,1.0619,-69.4,26.2,41.8,-401.1,-273.3,-81.9,1000.4,20.28,3.85
117.06,0.84353,-0.040265,0.66871,1.0772,-13.4,15.4,23.1,-410.7,-268.5,-84.3,1000.4,20.28,3.85
117.07,0.76962,0,0.65036,1.0076,7.6,9.8,8.4,-401.1,-275.7,-87.9,1000.3,20.28,3.85
117.08,0.71814,0.13507,0.64475,0.97451,9.2,5.7,3.1,-401.1,-282.9,-83.1,1000.3,20.28,3.85
117.09,0.6947,0.2472,0.61978,0.96324,27.1,0.5,-4.7,-381.9,-263.7,-82.5,1000.3,20.28,3.85
117.1,0.65189,0.33945,0.60958,0.95487,49,-8.1,-11,-403.5,-280.5,-85.5,1000.3,20.28,3.85
117.11,0.65138,0.38481,0.6157,0.97543,70.9,-18.8,-18.1,-391.5,-268.5,-83.1,1000.3,20.28,3.85
117.12,0.72681,0.37615,0.59735,1.0132,72.4,-27.8,-26.4,-396.3,-275.7,-81.9,1000.3,20.28,3.85
117.13,0.71814,0.32671,0.59021,0.9853,48,-29.1,-26,-398.7,-275.7,-78.9,1000.1,20.28,3.85
117.14,0.71814,0.32671,0.59021,0.9853,48,-29.1,-26,-398.7,-275.7,-78.9,1000.3,20.28,3.85
117.15,0.71407,0.29817,0.61111,0.98603,1,-17.7,-18.4,-403.5,-270.9,-78.9,1000.4,20.28,3.85
117.16,0.75076,0.25535,0.658,1.0304,-32.8,0.3,-7.9,-398.7,-280.5,-74.7,1000.4,20.28,3.85
117.17,0.78899,0.18247,0.70591,1.0743,-48.5,12.9,1.9,-403.5,-280.5,-87.3,1000.3,20.28,3.85
117.18,0.84047,0.092762,0.71865,1.1097,-63.9,17.9,8.8,-396.3,-270.9,-80.1,1000.4,20.28,3.85
117.19,0.9103,0.015291,0.72375,1.1631,-60.5,17.5,15.3,-410.7,-280.5,-86.7,1000.4,20.28,3.85
117.2,0.97044,-0.090724,0.73344,1.2198,-28.3,20.6,27.8,-405.9,-263.7,-81.9,1000.4,20.28,3.85
117.21,0.90367,-0.13405,0.70744,1.1554,-21.4,29.6,49.1,-396.3,-273.3,-89.1,1000.2,20.28,3.85
117.22,0.74771,-0.10041,0.69215,1.0238,-21.5,36.5,53.5,-410.7,-275.7,-92.7,1000.3,20.28,3.85
117.23,0.76911,-0.049949,0.69725,1.0393,-3.2,29.5,36.3,-405.9,-266.1,-85.5,1000.4,20.28,3.85
117.24,0.80428,0.029562,0.68094,1.0542,-0.9,14,13.2,-391.5,-256.5,-83.7,1000.3,20.28,3.85
117.25,0.74516,0.11927,0.6208,0.97718,-4.2,1.8,1.9,-405.9,-263.7,-87.9,1000.2,20.28,3.85
117.26,0.69317,0.18451,0.58461,0.92536,13.1,-0.6,-1.4,-403.5,-268.5,-84.3,1000.2,20.28,3.85
117.27,0.69623,0.25331,0.59327,0.94914,31.5,1.2,-6.3,-408.3,-278.1,-81.9,1000.3,20.28,3.85
117.28,0.67227,0.29715,0.5999,0.94875,44.9,-3.6,-11.3,-415.5,-278.1,-82.5,1000.2,20.28,3.85
117.29,0.67533,0.31498,0.57747,0.94274,50.1,-14.3,-18.1,-408.3,-275.7,-83.1,1000.3,20.28,3.85
117.3,0.7263,0.31753,0.55708,0.96886,46.4,-24.8,-25,-413.1,-282.9,-81.3,1000.2,20.28,3.85
117.31,0.72987,0.30428,0.56014,0.96905,28.7,-30.4,-29.8,-405.9,-280.5,-78.3,1000.2,20.28,3.85
117.32,0.7156,0.29103,0.56626,0.95782,-3.2,-30.1,-31.6,-405.9,-275.7,-80.7,1000.3,20.28,3.85
117.33,0.71865,0.27166,0.62029,0.98743,-23.2,-23.4,-26.7,-398.7,-280.5,-87.9,1000.3,20.28,3.85
117.34,0.78236,0.20744,0.68654,1.0614,-22.4,-13.2,-17.4,-415.5,-285.3,-82.5,1000.4,20.28,3.85
117.35,0.92406,0.081549,0.75637,1.1969,-27.2,-4.1,-7.3,-403.5,-270.9,-84.3,1000.5,20.28,3.85
117.36,0.97299,-0.068807,0.75688,1.2346,-58.7,11.7,18,-398.7,-280.5,-86.7,1000.4,20.28,3.85
117.37,0.88685,-0.13914,0.7421,1.1647,-84.8,35.7,49.9,-396.3,-268.5,-80.7,1000.3,20.28,3.85
117.38,0.816,-0.17329,0.75586,1.1257,-54.6,47.8,61.7,-379.5,-266.1,-88.5,1000.3,20.28,3.85
117.39,0.81193,-0.19929,0.763,1.1319,-2.9,40.5,53.4,-408.3,-261.3,-84.3,1000.2,20.28,3.85
117.4,0.74108,-0.1524,0.72579,1.0484,12.6,30.3,35.6,-405.9,-256.5,-82.5,1000.3,20.28,3.85
117.41,0.76911,-0.009684,0.7156,1.0506,7.7,21.1,12.1,-408.3,-275.7,-87.3,1000.3,20.28,3.85
117.42,0.81549,0.12589,0.66922,1.0624,6.2,9.6,0.9,-389.1,-275.7,-89.1,1000.3,20.28,3.85
117.43,0.82518,0.16361,0.60805,1.038,4.8,-3.2,0.7,-417.9,-266.1,-87.3,1000.4,20.28,3.85
117.44,0.77268,0.18043,0.55708,0.9695,0,-4.8,2.4,-413.1,-263.7,-86.7,1000.3,20.28,3.85
117.45,0.73904,0.18705,0.54434,0.93674,6.5,0,4.9,-410.7,-273.3,-88.5,1000.4,20.28,3.85
117.46,0.74516,0.19419,0.56881,0.95735,17.1,7.8,9.7,-396.3,-268.5,-86.7,1000.3,20.28,3.85
117.47,0.74261,0.18909,0.59939,0.97288,15.7,12.8,12.8,-413.1,-285.3,-87.3,1000.2,20.28,3.85
117.48,0.75892,0.17533,0.61111,0.99003,4.3,8.4,11.4,-410.7,-266.1,-83.7,1000.3,20.28,3.85
117.49,0.75382,0.12487,0.59327,0.96737,-1.4,0,4.3,-393.9,-261.3,-84.9,1000.3,20.28,3.85
117.5,0.77268,0.10347,0.60143,0.98461,-1.8,-5.3,-1.7,-415.5,-266.1,-81.3,1000.3,20.3,3.85
117.51,0.75943,0.097859,0.62895,0.9909,3.8,-6.6,-4.3,-410.7,-263.7,-80.1,1000.5,20.3,3.85
117.52,0.74873,0.1157,0.66412,1.0075,3.7,-7.1,-3.9,-405.9,-266.1,-86.1,1000.4,20.3,3.85
117.53,0.7263,0.11672,0.68196,1.0031,-2.4,-6.7,-3.9,-401.1,-266.1,-84.9,1000.4,20.3,3.85
117.54,0.73496,0.10092,0.68705,1.0111,-8.7,-7.1,-4.8,-413.1,-256.5,-78.9,1000.4,20.3,3.85
117.55,0.75892,0.078491,0.69674,1.0332,-6.2,-6.7,-6.4,-401.1,-261.3,-80.7,1000.4,20.3,3.85
117.56,0.75637,0.084608,0.7212,1.0485,-4.3,-5.1,-5.4,-401.1,-266.1,-89.7,1000.4,20.3,3.85
117.57,0.73598,0.10092,0.74261,1.0504,-0.9,-2.4,-4,-410.7,-270.9,-81.9,1000.4,20.3,3.85
117.58,0.70846,0.12181,0.77523,1.0572,-0.5,-0.3,-1.8,-405.9,-261.3,-86.1,1000.2,20.3,3.85
117.59,0.7105,0.12691,0.78848,1.0689,-1.3,0.1,1,-403.5,-263.7,-82.5,1000.3,20.3,3.85
117.6,0.71152,0.12029,0.76758,1.0535,-4.6,0.9,2.1,-410.7,-266.1,-81.3,1000.3,20.3,3.85
117.61,0.71967,0.11927,0.74363,1.0417,-2.9,3.5,3.9,-401.1,-258.9,-83.1,1000.3,20.3,3.85
117.62,0.73191,0.11723,0.72783,1.0388,2.6,7.3,5.4,-405.9,-270.9,-88.5,1000.3,20.3,3.85
117.63,0.77064,0.12181,0.70336,1.0505,3.9,7.3,6.1,-410.7,-268.5,-82.5,1000.3,20.3,3.85
117.64,0.76402,0.1264,0.67074,1.0245,3.8,4.9,3.8,-408.3,-261.3,-87.3,1000.3,20.3,3.85
117.65,0.74924,0.13863,0.64475,0.99814,-1.1,0.6,1.7,-393.9,-261.3,-84.3,1000.3,20.3,3.85
117.66,0.74414,0.12844,0.62283,0.97886,1.6,0.7,0.6,-413.1,-290.1,-90.3,1000.2,20.3,3.85
117.67,0.76962,0.12181,0.64475,1.0114,6.8,2.3,0.3,-401.1,-268.5,-78.3,1000.4,20.3,3.85
117.68,0.77523,0.1157,0.68043,1.038,8.1,0.3,-0.4,-393.9,-275.7,-83.7,1000.3,20.3,3.85
117.69,0.74618,0.11468,0.68756,1.0211,4.9,-2.9,-1.7,-413.1,-249.3,-84.9,1000.4,20.3,3.85
117.7,0.72885,0.10907,0.68247,1.0044,4.1,-3.9,-2,-398.7,-266.1,-81.9,1000.3,20.3,3.85
117.71,0.72579,0.10805,0.68094,1.0011,2,-2,-1.5,-415.5,-270.9,-79.5,1000.3,20.3,3.85
117.72,0.75178,0.09633,0.68654,1.0226,1.4,-0.3,-1.2,-396.3,-263.7,-79.5,1000.3,20.3,3.85
117.73,0.76045,0.075433,0.68349,1.0252,0.3,0.7,-0.8,-408.3,-270.9,-84.9,1000.3,20.3,3.85
117.74,0.75892,0.078491,0.68247,1.0237,-0.7,1.5,0.4,-405.9,-275.7,-84.3,1000.3,20.3,3.85
117.75,0.74006,0.092253,0.68858,1.0151,2,2.8,0.6,-415.5,-263.7,-81.9,1000.2,20.3,3.85
117.76,0.73445,0.11978,0.68807,1.0135,-1.2,3.3,-0.4,-396.3,-270.9,-80.7,1000.4,20.3,3.85
117.77,0.74312,0.11672,0.67584,1.0112,-5,0.4,-1.6,-401.1,-268.5,-87.9,1000.4,20.3,3.85
117.78,0.76147,0.090214,0.64628,1.0028,-8.9,-1,-2.3,-396.3,-285.3,-85.5,1000.3,20.3,3.85
117.79,0.79052,0.074414,0.63354,1.0158,-4.3,1.1,-2.1,-401.1,-278.1,-76.5,1000.4,20.3,3.85
117.8,0.8002,0.069317,0.65443,1.0361,-0.8,3.7,-0.1,-401.1,-270.9,-83.7,1000.4,20.3,3.85
117.81,0.77727,0.077472,0.67839,1.0346,-0.8,3.2,1.8,-396.3,-266.1,-79.5,1000.4,20.3,3.85
117.82,0.77421,0.071356,0.67074,1.0268,-2.2,0,0.4,-393.9,-261.3,-86.7,1000.4,20.3,3.85
117.83,0.78338,0.073394,0.65545,1.0241,-4.9,-1.8,-2.3,-405.9,-270.9,-85.5,1000.3,20.3,3.85
117.84,0.79052,0.057085,0.65036,1.0253,0.6,-0.8,-2.1,-396.3,-263.7,-84.3,1000.3,20.3,3.85
117.85,0.79562,0.066259,0.66922,1.0418,1.5,1.6,0.1,-413.1,-266.1,-87.3,1000.4,20.3,3.85
117.86,0.76504,0.074924,0.69062,1.0334,1,1.7,1.2,-408.3,-263.7,-80.1,1000.3,20.3,3.85
117.87,0.73496,0.098369,0.69827,1.0185,-1.1,-1,-0.7,-410.7,-268.5,-83.7,1000.3,20.3,3.85
117.88,0.73496,0.11621,0.68552,1.0117,0.9,-3.4,-4.5,-393.9,-266.1,-87.3,1000.3,20.3,3.85
117.89,0.76555,0.11672,0.66514,1.0208,-0.3,-3.5,-5.1,-405.9,-268.5,-90.3,1000.4,20.3,3.85
117.9,0.77727,0.1055,0.66055,1.0255,1.4,-0.9,-2,-405.9,-275.7,-84.9,1000.4,20.3,3.85
