Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
128.71,0.54689,0.90979,0.0010194,1.0615,-2.2,1.3,-2.6,-295.5,-282.9,-114.9,1000.5,21.56,3.87
128.72,0.51376,0.91947,0.014271,1.0534,-0.3,-0.3,-1.2,-290.7,-270.9,-105.3,1000.5,21.56,3.87
128.73,0.47808,0.93374,0.012232,1.0491,1.2,-2.2,0.4,-290.7,-278.1,-111.3,1000.5,21.56,3.87
128.74,0.46432,0.93017,-0.0010194,1.0396,3.5,-1.5,1.4,-283.5,-275.7,-104.7,1000.5,21.56,3.87
128.75,0.49949,0.92762,-0.011723,1.0536,0.2,1.4,0.6,-288.3,-285.3,-109.5,1000.5,21.56,3.87
128.76,0.54128,0.91386,-0.0056065,1.0622,-3.8,2.6,-1.2,-283.5,-266.1,-107.7,1000.5,21.56,3.87
128.77,0.5423,0.92253,0.013252,1.0702,-3.4,1.2,-2.5,-293.1,-282.9,-108.3,1000.6,21.56,3.87
128.78,0.50357,0.92915,0.0158,1.057,4.2,-2.4,-0.6,-293.1,-278.1,-110.1,1000.5,21.56,3.87
128.79,0.45973,0.91692,-0.0015291,1.0257,3.7,-2.3,1.3,-288.3,-280.5,-105.9,1000.5,21.56,3.87
128.8,0.48114,0.93272,-0.0056065,1.0495,-1.6,0.3,0.6,-293.1,-278.1,-110.7,1000.5,21.56,3.87
128.81,0.52803,0.94444,0.0015291,1.082,-5,2.9,-0.8,-297.9,-268.5,-106.5,1000.5,21.56,3.87
128.82,0.54434,0.92355,0.0015291,1.072,1,1.2,-0.9,-278.7,-266.1,-102.3,1000.6,21.56,3.87
128.83,0.50051,0.90622,-0.00050968,1.0352,3.9,-1,-1,-307.5,-275.7,-110.1,1000.5,21.56,3.87
128.84,0.48114,0.91641,0.0050968,1.0351,0.6,-1.6,-0.1,-300.3,-282.9,-95.1,1000.5,21.56,3.87
128.85,0.48879,0.94292,0.010194,1.0621,-4.2,0,0.1,-285.9,-282.9,-110.1,1000.6,21.56,3.87
128.86,0.51325,0.94139,0.0056065,1.0722,-0.3,0.9,0,-285.9,-287.7,-106.5,1000.5,21.56,3.87
128.87,0.52752,0.91284,-0.0081549,1.0543,3.6,1,0.2,-297.9,-282.9,-113.1,1000.6,21.56,3.87
128.88,0.51019,0.89959,-0.0091743,1.0342,0.3,0.6,-0.7,-300.3,-278.1,-110.1,1000.5,21.56,3.87
128.89,0.4949,0.92915,0.010194,1.0528,-2.9,-0.9,-1.4,-297.9,-275.7,-111.9,1000.5,21.56,3.87
128.9,0.48318,0.94393,0.019878,1.0606,-0.3,-0.9,-0.4,-297.9,-278.1,-113.1,1000.5,21.56,3.87
128.91,0.49592,0.92864,0.0030581,1.0528,2.1,-0.4,0.8,-283.5,-275.7,-106.5,1000.5,21.56,3.87
128.92,0.51886,0.91335,-0.0086646,1.0505,-0.5,1.3,-0.2,-278.7,-270.9,-104.1,1000.6,21.56,3.87
128.93,0.53313,0.92355,-0.0035678,1.0664,-1,1.4,-0.5,-305.1,-287.7,-107.7,1000.5,21.56,3.87
128.94,0.5051,0.93068,0,1.0589,-0.2,-0.2,-0.7,-281.1,-273.3,-113.1,1000.5,21.56,3.87
128.95,0.47961,0.92253,0.0056065,1.0398,2.2,-1.5,-1,-305.1,-275.7,-104.7,1000.5,21.56,3.87
128.96,0.48573,0.93119,0.0081549,1.0503,-0.8,-0.6,-0.1,-285.9,-280.5,-112.5,1000.6,21.56,3.87
128.97,0.51223,0.92915,0.0035678,1.061,-0.3,0.5,0.2,-307.5,-275.7,-110.7,1000.6,21.56,3.87
128.98,0.52396,0.92202,-0.0061162,1.0605,-0.5,0.7,0.2,-290.7,-261.3,-104.7,1000.5,21.56,3.87
128.99,0.51529,0.92049,-0.0066259,1.0549,1,0.7,-0.4,-285.9,-275.7,-104.7,1000.5,21.56,3.87
129,0.4893,0.92457,0,1.0461,-0.6,0.2,-0.8,-276.3,-280.5,-108.9,1000.5,21.55,3.87
129.01,0.4893,0.93068,0.013252,1.0516,0,0.3,-1.2,-307.5,-275.7,-109.5,1000.5,21.55,3.87
129.02,0.49949,0.92049,0.011723,1.0473,0.2,-1,-0.2,-288.3,-280.5,-112.5,1000.6,21.55,3.87
129.03,0.50815,0.92049,0.00050968,1.0514,0.7,-0.4,0.4,-288.3,-290.1,-108.9,1000.6,21.55,3.87
129.04,0.51733,0.92864,-0.0035678,1.063,-0.9,0.8,0.9,-309.9,-270.9,-105.3,1000.5,21.55,3.87
129.05,0.52192,0.93119,-0.00050968,1.0675,-1.7,1.2,-1,-297.9,-287.7,-108.9,1000.5,21.55,3.87
129.06,0.5051,0.91896,0.0030581,1.0486,1.4,-0.6,-1.7,-288.3,-280.5,-102.9,1000.6,21.55,3.87
129.07,0.47757,0.91284,0.0020387,1.0302,3.2,-0.9,-0.4,-305.1,-282.9,-107.1,1000.4,21.55,3.87
129.08,0.48063,0.92253,0.0035678,1.0402,-0.8,-0.7,0.4,-288.3,-280.5,-103.5,1000.5,21.55,3.87
129.09,0.51223,0.94954,0.010194,1.0789,-4,0.3,-0.1,-293.1,-270.9,-108.3,1000.5,21.55,3.87
129.1,0.53007,0.93986,0.0025484,1.079,-0.3,0.8,-0.1,-302.7,-275.7,-114.9,1000.5,21.55,3.87
129.11,0.51886,0.90673,-0.010194,1.0447,4.2,0.9,-0.4,-288.3,-268.5,-106.5,1000.4,21.55,3.87
129.12,0.49949,0.90214,-0.0091743,1.0312,0.5,-0.1,-1,-295.5,-278.1,-107.1,1000.5,21.55,3.87
129.13,0.48981,0.93068,0.009684,1.0517,-2.8,0.1,-1,-293.1,-266.1,-109.5,1000.5,21.55,3.87
129.14,0.49185,0.94597,0.019368,1.0664,-0.8,0,0.1,-290.7,-282.9,-113.1,1000.4,21.55,3.87
129.15,0.5051,0.92915,0.0035678,1.0576,1.8,-0.1,0.3,-295.5,-287.7,-104.1,1000.6,21.55,3.87
129.16,0.52752,0.91794,-0.0061162,1.0587,-0.4,0.3,-0.1,-307.5,-270.9,-104.7,1000.6,21.55,3.87
129.17,0.51886,0.91335,-0.0045872,1.0505,0.4,1,-0.4,-300.3,-280.5,-111.9,1000.5,21.55,3.87
129.18,0.4842,0.92508,0.0025484,1.0441,0.7,-0.8,-0.3,-285.9,-270.9,-106.5,1000.5,21.55,3.87
129.19,0.47401,0.92712,0.0091743,1.0413,1,-0.9,-0.6,-293.1,-268.5,-108.9,1000.5,21.55,3.87
129.2,0.49898,0.93068,0.011213,1.0561,-2.6,0.4,-0.2,-297.9,-280.5,-107.1,1000.4,21.55,3.87
129.21,0.52752,0.93068,0.0081549,1.0698,-0.2,0.5,-0.3,-293.1,-273.3,-107.7,1000.5,21.55,3.87
129.22,0.52752,0.93068,0.0081549,1.0698,-0.2,0.5,-0.3,-293.1,-273.3,-107.7,1000.5,21.55,3.87
129.23,0.52396,0.92253,-0.0020387,1.0609,0.4,-0.5,0.1,-295.5,-266.1,-106.5,1000.5,21.55,3.87
129.24,0.50204,0.91335,-0.011213,1.0423,3.5,0.1,0.2,-278.7,-270.9,-105.9,1000.5,21.55,3.87
129.25,0.48675,0.91947,-0.0050968,1.0404,-0.8,0,-0.4,-297.9,-266.1,-112.5,1000.5,21.55,3.87
129.26,0.49898,0.93221,0.014271,1.0575,-3.1,0.3,-2.1,-312.3,-268.5,-110.1,1000.5,21.55,3.87
129.27,0.50714,0.93425,0.020897,1.0632,-1,0,-0.9,-295.5,-287.7,-107.1,1000.4,21.55,3.87
129.28,0.50714,0.91896,0,1.0496,4,-0.5,0.7,-297.9,-275.7,-104.7,1000.5,21.55,3.87
129.29,0.51427,0.91131,-0.011213,1.0465,-0.1,0.4,0.9,-300.3,-278.1,-107.1,1000.5,21.55,3.87
129.3,0.51019,0.92915,-0.0025484,1.06,-2.1,0.6,-0.4,-297.9,-266.1,-111.3,1000.6,21.55,3.87
129.31,0.48726,0.94088,0.010703,1.0596,-0.3,-0.1,-1.7,-283.5,-270.9,-110.7,1000.5,21.55,3.87
129.32,0.49032,0.91794,0.0025484,1.0407,2.3,-0.4,-0.7,-297.9,-273.3,-105.9,1000.5,21.55,3.87
129.33,0.51172,0.90622,0.0030581,1.0407,0.2,1,0,-307.5,-285.3,-110.1,1000.5,21.55,3.87
129.34,0.52701,0.9317,0.0045872,1.0704,-2.4,0.1,0.2,-283.5,-270.9,-114.3,1000.4,21.55,3.87
129.35,0.5051,0.9317,0.0061162,1.0598,0.2,-0.3,-0.1,-290.7,-273.3,-109.5,1000.4,21.55,3.87
129.36,0.49592,0.92508,-0.0020387,1.0496,1.9,-0.3,0.1,-293.1,-268.5,-105.3,1000.5,21.55,3.87
129.37,0.50255,0.91081,-0.0045872,1.0403,1.2,0.2,-0.6,-300.3,-280.5,-104.1,1000.4,21.55,3.87
129.38,0.50255,0.91794,0.0076453,1.0465,-2.4,0.4,-1.7,-288.3,-270.9,-110.1,1000.6,21.55,3.87
129.39,0.50255,0.92762,0.018858,1.0552,-0.6,0.1,-0.9,-293.1,-268.5,-104.7,1000.4,21.55,3.87
129.4,0.49083,0.94139,0.010703,1.0617,0.7,-0.8,0.7,-283.5,-287.7,-100.5,1000.5,21.55,3.87
129.41,0.50561,0.92966,-0.0056065,1.0583,1,0.1,0.3,-288.3,-282.9,-105.3,1000.6,21.55,3.87
129.42,0.53058,0.91335,-0.0076453,1.0563,-1.1,0.5,-0.4,-295.5,-263.7,-113.1,1000.5,21.55,3.87
129.43,0.51886,0.91998,-0.0030581,1.0562,0.3,0.3,-1.7,-302.7,-275.7,-107.1,1000.5,21.55,3.87
129.44,0.48777,0.92762,0.0040775,1.0481,-0.3,0,-1,-297.9,-275.7,-102.9,1000.4,21.55,3.87
129.45,0.4893,0.92762,0.011213,1.0488,-0.4,-0.4,-0.6,-285.9,-282.9,-115.5,1000.5,21.55,3.87
129.46,0.49643,0.93935,0.0081549,1.0625,-0.6,-0.8,-0.1,-281.1,-273.3,-107.7,1000.6,21.55,3.87
129.47,0.5051,0.93272,-0.0050968,1.0607,2.3,0.3,1.3,-297.9,-282.9,-110.1,1000.4,21.55,3.87
129.48,0.52039,0.90214,-0.013761,1.0416,0.4,1.8,0.4,-293.1,-290.1,-104.7,1000.5,21.55,3.87
129.49,0.5265,0.91488,-0.0020387,1.0556,-2.4,0.9,-1.8,-290.7,-280.5,-114.3,1000.6,21.55,3.87
129.5,0.49949,0.93068,0.013252,1.0563,-0.7,-0.4,-1.8,-302.7,-273.3,-110.7,1000.6,21.56,3.87
129.51,0.48165,0.93068,0.019368,1.0481,2.4,-1.4,0.6,-285.9,-275.7,-104.7,1000.6,21.56,3.87
129.52,0.47401,0.9368,0.009684,1.0499,1.2,-0.6,0.9,-285.9,-266.1,-109.5,1000.6,21.56,3.87
129.53,0.50459,0.93068,-0.0010194,1.0587,0.3,0.4,0.5,-281.1,-275.7,-108.3,1000.5,21.56,3.87
129.54,0.52548,0.9052,-0.0061162,1.0467,-1.7,1.8,-0.7,-300.3,-273.3,-107.7,1000.6,21.56,3.87
129.55,0.53874,0.90724,0.0025484,1.0551,-1.4,1.2,-2.1,-281.1,-278.1,-110.1,1000.5,21.56,3.87
129.56,0.50968,0.92304,0.0091743,1.0544,-0.2,-0.3,-1.2,-297.9,-273.3,-113.7,1000.5,21.56,3.87
129.57,0.48675,0.93068,0.012232,1.0504,2,-2,0,-305.1,-287.7,-105.3,1000.6,21.56,3.87
129.58,0.46789,0.9368,0.0081549,1.0472,-0.2,-2.4,0.5,-297.9,-278.1,-112.5,1000.5,21.56,3.87
129.59,0.48726,0.94393,-0.0030581,1.0623,0.7,-0.3,0.3,-293.1,-268.5,-107.7,1000.6,21.56,3.87
129.6,0.51478,0.92253,-0.011213,1.0565,-0.7,2.6,0.1,-293.1,-266.1,-109.5,1000.6,21.56,3.87
129.61,0.54027,0.90622,-0.0076453,1.0551,-0.3,2.1,-1.7,-312.3,-273.3,-106.5,1000.6,21.56,3.87
129.62,0.52497,0.91386,0.0056065,1.0539,-2.2,0,-1.6,-295.5,-275.7,-108.9,1000.5,21.56,3.87
129.63,0.4949,0.93527,0.014781,1.0582,0.9,-0.8,-0.4,-309.9,-282.9,-111.9,1000.5,21.56,3.87
129.64,0.4735,0.94037,0.0066259,1.0529,1.3,-1.8,1.2,-288.3,-268.5,-112.5,1000.4,21.56,3.87
129.65,0.48675,0.92864,-0.0045872,1.0485,2.2,0,0.4,-290.7,-285.3,-108.9,1000.6,21.56,3.87
129.66,0.52192,0.9159,-0.0086646,1.0542,-1.5,2.3,0.1,-305.1,-278.1,-108.3,1000.5,21.56,3.87
129.67,0.53466,0.90928,0.0015291,1.0548,-2,2.1,-1.8,-293.1,-275.7,-107.7,1000.5,21.56,3.87
129.68,0.50917,0.92304,0.0158,1.0543,-0.8,-0.7,-1.5,-288.3,-278.1,-108.9,1000.5,21.56,3.87
129.69,0.48522,0.92406,0.014271,1.0438,2.9,-2,0.1,-297.9,-278.1,-105.9,1000.4,21.56,3.87
129.7,0.47503,0.93374,0.0045872,1.0476,1,-1.7,0.9,-295.5,-280.5,-102.9,1000.5,21.56,3.87
129.71,0.49898,0.93986,-0.0040775,1.0641,-1.3,0.3,0.1,-295.5,-270.9,-109.5,1000.6,21.56,3.87
129.72,0.52294,0.92253,-0.0050968,1.0604,-0.4,2.1,-0.3,-293.1,-282.9,-107.1,1000.5,21.56,3.87
129.73,0.5316,0.90673,-0.0045872,1.0511,0.1,1.7,-1.6,-305.1,-273.3,-106.5,1000.6,21.56,3.87
129.74,0.50866,0.91233,0.0066259,1.0446,-0.2,-1.1,-1.4,-307.5,-270.9,-108.9,1000.4,21.56,3.87
129.75,0.49032,0.93578,0.012742,1.0565,-0.5,-1.4,-0.3,-297.9,-270.9,-113.1,1000.5,21.56,3.87
129.76,0.48267,0.94546,0.0086646,1.0616,-0.2,-0.7,0.9,-295.5,-275.7,-103.5,1000.5,21.56,3.87
129.77,0.50714,0.93323,-0.0040775,1.0621,0.4,0.2,0,-295.5,-282.9,-107.7,1000.5,21.56,3.87
129.78,0.5158,0.91081,-0.012742,1.0468,2,1.4,0.1,-307.5,-273.3,-110.1,1000.5,21.56,3.87
129.79,0.51274,0.90928,-0.0050968,1.0439,-0.4,0.7,-1.2,-285.9,-285.3,-99.9,1000.5,21.56,3.87
129.8,0.5,0.93323,0.01682,1.0589,-3.1,-0.3,-1.8,-293.1,-278.1,-102.9,1000.5,21.56,3.87
129.81,0.49796,0.94241,0.022936,1.0661,0.2,-0.4,0.2,-285.9,-287.7,-109.5,1000.6,21.56,3.87
129.82,0.50102,0.92253,-0.00050968,1.0498,3.5,0.4,1.5,-305.1,-275.7,-108.9,1000.5,21.56,3.87
129.83,0.51019,0.90979,-0.0091743,1.0431,0.1,-0.1,0,-283.5,-268.5,-102.9,1000.5,21.56,3.87
129.84,0.51631,0.91641,-0.0010194,1.0518,-2,0.5,-1,-300.3,-275.7,-107.1,1000.5,21.56,3.87
129.85,0.49541,0.92762,0.009684,1.0517,0.3,0.4,-0.7,-300.3,-275.7,-106.5,1000.5,21.56,3.87
129.86,0.4842,0.9317,0.017329,1.0502,0,-0.7,-1,-290.7,-268.5,-108.3,1000.5,21.56,3.87
129.87,0.5051,0.92406,0.011213,1.0532,-0.3,-1.4,-0.6,-293.1,-282.9,-105.3,1000.5,21.56,3.87
129.88,0.52446,0.92202,-0.0030581,1.0607,-0.1,0.4,0.8,-302.7,-280.5,-104.1,1000.6,21.56,3.87
129.89,0.51784,0.92304,-0.0091743,1.0584,1.4,1.2,0.7,-297.9,-266.1,-102.9,1000.4,21.56,3.87
129.9,0.50255,0.92151,-0.0066259,1.0497,-0.4,-0.3,-0.8,-297.9,-275.7,-108.3,1000.6,21.56,3.87
129.91,0.4949,0.92813,0.0071356,1.0519,-1.5,-0.7,-2.2,-295.5,-290.1,-107.7,1000.5,21.56,3.87
129.92,0.49032,0.93986,0.014271,1.0602,-0.3,-0.2,-0.6,-295.5,-285.3,-104.7,1000.4,21.56,3.87
129.93,0.49286,0.93017,0.0050968,1.0527,1.4,0,0.5,-290.7,-287.7,-110.1,1000.5,21.56,3.87
129.94,0.52497,0.91539,-0.0091743,1.0553,0.3,0.6,0.7,-285.9,-285.3,-102.3,1000.6,21.56,3.87
129.95,0.53058,0.91794,-0.0081549,1.0603,-1.7,1.7,-0.3,-300.3,-278.1,-105.9,1000.5,21.56,3.87
129.96,0.51274,0.93119,0.0010194,1.063,-1,0.3,-1.2,-297.9,-280.5,-106.5,1000.4,21.56,3.87
129.97,0.48573,0.92457,0.0056065,1.0444,1.4,-0.1,-1.2,-278.7,-273.3,-108.9,1000.5,21.56,3.87
129.98,0.4842,0.91131,0.009684,1.032,3,-1.5,0,-293.1,-273.3,-101.7,1000.5,21.56,3.87
129.99,0.48624,0.92712,0.009684,1.0469,-1.7,-0.1,0.1,-297.9,-270.9,-103.5,1000.6,21.56,3.87
130,0.51988,0.94037,0.0066259,1.0745,-2.6,1.2,0.6,-288.3,-266.1,-110.7,1000.5,21.54,3.87
130.01,0.53466,0.92151,0,1.0654,0.1,2,-0.2,-307.5,-266.1,-109.5,1000.5,21.54,3.87
130.02,0.50459,0.90418,-0.0076453,1.0355,3.9,-1.3,-1.2,-281.1,-268.5,-109.5,1000.5,21.54,3.87
130.03,0.47146,0.91233,0.00050968,1.027,0.6,-1.5,-1.7,-285.9,-278.1,-109.5,1000.5,21.54,3.87
130.04,0.48522,0.93782,0.012742,1.056,-2.5,-0.8,0.4,-297.9,-280.5,-106.5,1000.5,21.54,3.87
130.05,0.5107,0.94954,0.011723,1.0782,-1.4,0,0.2,-278.7,-273.3,-105.9,1000.6,21.54,3.87
130.06,0.52396,0.93272,-0.0040775,1.0698,0.7,0.3,0.3,-293.1,-275.7,-105.9,1000.5,21.54,3.87
130.07,0.52396,0.90928,-0.011213,1.0495,1.5,1.7,-0.7,-285.9,-275.7,-110.7,1000.6,21.54,3.87
130.08,0.5107,0.91131,-0.0076453,1.0447,-0.7,0.3,-1.3,-290.7,-263.7,-109.5,1000.5,21.54,3.87
130.09,0.48369,0.92559,0.0010194,1.0443,0.7,-1,-0.9,-283.5,-278.1,-105.9,1000.4,21.54,3.87
130.1,0.47961,0.93017,0.010703,1.0466,0,-0.2,0.4,-285.9,-268.5,-104.1,1000.4,21.54,3.87
130.11,0.51682,0.93374,0.011213,1.0673,-1.4,0.7,0.4,-295.5,-280.5,-104.1,1000.5,21.54,3.87
130.12,0.51682,0.93374,0.011213,1.0673,-1.4,0.7,0.4,-295.5,-280.5,-104.1,1000.5,21.54,3.87
130.13,0.53211,0.93731,0.0056065,1.0778,-2.6,1.4,-0.4,-290.7,-280.5,-111.3,1000.5,21.54,3.87
130.14,0.52243,0.91081,-0.0050968,1.05,4.4,0.7,-0.3,-305.1,-285.3,-102.3,1000.5,21.54,3.87
130.15,0.48777,0.89704,-0.0081549,1.0211,1.4,-0.5,-0.6,-305.1,-280.5,-105.3,1000.5,21.54,3.87
130.16,0.47554,0.93425,0.010194,1.0484,-1.8,-0.8,-1.5,-295.5,-270.9,-104.7,1000.5,21.54,3.87
130.17,0.48828,0.9419,0.018349,1.0611,-1.4,0.2,0.1,-293.1,-273.3,-107.7,1000.5,21.54,3.87
130.18,0.5158,0.92559,0.0076453,1.0596,2,-0.3,0.7,-290.7,-270.9,-113.7,1000.5,21.54,3.87
130.19,0.52396,0.92049,-0.0025484,1.0592,-1,0,-0.5,-288.3,-282.9,-105.9,1000.5,21.54,3.87
130.2,0.51886,0.91896,-0.0040775,1.0553,0.1,0.7,-0.4,-295.5,-278.1,-104.1,1000.5,21.54,3.87
130.21,0.50357,0.91641,-0.0015291,1.0457,-0.1,-0.3,-0.9,-297.9,-294.9,-105.9,1000.5,21.54,3.87
130.22,0.47248,0.93374,0.0066259,1.0465,0.9,-1,-1.4,-288.3,-270.9,-104.1,1000.4,21.54,3.87
130.23,0.48573,0.92915,0.0045872,1.0485,0.3,-0.1,0.2,-302.7,-273.3,-111.9,1000.5,21.54,3.87
130.24,0.52752,0.9261,0.0015291,1.0658,-1.5,0.8,0.3,-290.7,-273.3,-104.1,1000.5,21.54,3.87
130.25,0.53364,0.93068,0,1.0728,-1.2,0,-0.1,-293.1,-292.5,-102.9,1000.5,21.54,3.87
130.26,0.50204,0.92661,-0.0015291,1.0539,0.9,0.9,-0.2,-297.9,-273.3,-108.9,1000.4,21.54,3.87
130.27,0.49083,0.92202,-0.0035678,1.0445,0.9,0.2,-0.6,-283.5,-266.1,-110.1,1000.4,21.54,3.87
130.28,0.49032,0.921,0,1.0434,-0.5,0.2,-1.4,-290.7,-266.1,-106.5,1000.4,21.54,3.87
130.29,0.49643,0.91896,0.010194,1.0445,0.8,0.2,0.1,-288.3,-266.1,-110.1,1000.5,21.54,3.87
130.3,0.50714,0.92966,0.013761,1.0591,-1.1,0.1,0.7,-283.5,-266.1,-113.7,1000.5,21.54,3.87
130.31,0.5265,0.93731,0.0056065,1.0751,-1,-0.9,0.6,-302.7,-282.9,-110.1,1000.5,21.54,3.87
130.32,0.51274,0.92049,-0.0050968,1.0537,2.2,0.6,-0.1,-281.1,-287.7,-110.7,1000.4,21.54,3.87
130.33,0.49796,0.90877,-0.0091743,1.0363,1.6,0.2,-1,-285.9,-270.9,-107.7,1000.4,21.54,3.87
130.34,0.50255,0.91233,0.0035678,1.0416,-1.4,-0.1,-2,-288.3,-275.7,-110.1,1000.5,21.54,3.87
130.35,0.49643,0.93323,0.019878,1.0572,-2,-0.2,-0.5,-297.9,-278.1,-107.1,1000.5,21.54,3.87
130.36,0.49694,0.94954,0.01682,1.0719,-0.4,-0.1,0.4,-293.1,-270.9,-110.7,1000.5,21.54,3.87
130.37,0.50968,0.93068,-0.0050968,1.0611,2.1,-0.3,0.7,-307.5,-266.1,-102.9,1000.5,21.54,3.87
130.38,0.52192,0.9001,-0.015291,1.0406,1.4,0.8,-0.4,-305.1,-270.9,-107.7,1000.5,21.54,3.87
130.39,0.51274,0.91743,-0.0015291,1.051,-2.3,0.4,-1.6,-285.9,-275.7,-108.9,1000.4,21.54,3.87
130.4,0.48879,0.9368,0.012232,1.0567,-1.1,-0.5,-1.4,-283.5,-263.7,-101.7,1000.4,21.54,3.87
130.41,0.48318,0.93374,0.010703,1.0514,0.7,-0.3,0.2,-309.9,-270.9,-107.7,1000.5,21.54,3.87
130.42,0.51223,0.92253,-0.0010194,1.0552,2.1,0,0.7,-293.1,-282.9,-104.1,1000.4,21.54,3.87
130.43,0.52497,0.91743,-0.0076453,1.057,-1,0.7,0.2,-295.5,-273.3,-105.3,1000.5,21.54,3.87
130.44,0.51784,0.92049,0.0010194,1.0562,-1.7,1,-0.6,-295.5,-294.9,-110.7,1000.4,21.54,3.87
130.45,0.48624,0.93833,0.011213,1.0569,-0.7,-0.4,-1.4,-281.1,-280.5,-105.9,1000.4,21.54,3.87
130.46,0.47401,0.93476,0.0061162,1.0481,3.3,-0.6,-0.4,-300.3,-278.1,-107.7,1000.6,21.54,3.87
130.47,0.5051,0.9001,-0.0015291,1.0321,1.3,0.4,0.6,-278.7,-268.5,-107.7,1000.5,21.54,3.87
130.48,0.53925,0.91386,0.0056065,1.0611,-3.4,0.6,-0.5,-300.3,-266.1,-104.1,1000.5,21.54,3.87
130.49,0.52192,0.94444,0.013252,1.0791,-2.5,0.3,-0.4,-281.1,-273.3,-110.1,1000.4,21.54,3.87
130.5,0.48573,0.92813,0.0035678,1.0476,3.9,-0.2,0,-283.5,-270.9,-101.1,1000.4,21.55,3.87
130.51,0.47961,0.90673,-0.0056065,1.0258,2.6,-0.9,-0.9,-302.7,-273.3,-109.5,1000.6,21.55,3.87
130.52,0.50357,0.91998,0.00050968,1.0488,-2.1,0.6,-0.9,-283.5,-285.3,-108.9,1000.6,21.55,3.87
130.53,0.52752,0.93527,0.013761,1.0739,-3.2,0.9,0,-278.7,-275.7,-111.3,1000.5,21.55,3.87
130.54,0.51937,0.93221,0.014271,1.0672,0,-1.3,-0.3,-285.9,-273.3,-100.5,1000.5,21.55,3.87
130.55,0.48624,0.92762,-0.0040775,1.0473,3.9,-0.6,0.3,-278.7,-263.7,-104.7,1000.5,21.55,3.87
130.56,0.49337,0.91437,-0.013252,1.0391,1.8,0.4,0.7,-285.9,-273.3,-114.3,1000.5,21.55,3.87
130.57,0.5158,0.92049,-0.0066259,1.0552,-4.3,0.5,-1.6,-295.5,-278.1,-106.5,1000.4,21.55,3.87
130.58,0.51886,0.94241,0.0091743,1.0758,-2.1,1.2,-1.6,-293.1,-280.5,-104.1,1000.5,21.55,3.87
130.59,0.4949,0.91998,0.0076453,1.0447,3.3,0.6,0.2,-300.3,-278.1,-108.9,1000.5,21.55,3.87
130.6,0.49949,0.91233,0.0030581,1.0401,0.3,-0.9,0,-290.7,-263.7,-110.7,1000.5,21.55,3.87
130.61,0.51121,0.93476,0.0056065,1.0654,-2.4,-0.1,0,-288.3,-268.5,-106.5,1000.5,21.55,3.87
130.62,0.49694,0.92966,0,1.0541,2.4,1.4,0.4,-288.3,-268.5,-108.9,1000.5,21.55,3.87
130.63,0.49388,0.90673,-0.0061162,1.0325,1.3,-0.2,-0.7,-285.9,-275.7,-110.7,1000.5,21.55,3.87
130.64,0.50714,0.91947,0.011723,1.0501,-2.4,0,-2,-305.1,-278.1,-110.7,1000.6,21.55,3.87
130.65,0.51274,0.93884,0.019368,1.0699,-1.9,0.3,0.3,-307.5,-273.3,-107.1,1000.5,21.55,3.87
130.66,0.50153,0.9261,0.0076453,1.0532,3.2,-0.6,0.8,-302.7,-273.3,-103.5,1000.5,21.55,3.87
130.67,0.50968,0.91284,-0.0091743,1.0455,0.7,-1.2,0.1,-295.5,-268.5,-106.5,1000.6,21.55,3.87
130.68,0.51223,0.91743,-0.0071356,1.0508,-0.6,1,-0.9,-295.5,-263.7,-113.1,1000.4,21.55,3.87
130.69,0.49337,0.92915,0.0040775,1.052,-2.4,0,-1.5,-281.1,-292.5,-109.5,1000.5,21.55,3.87
130.7,0.48981,0.94037,0.01682,1.0604,0.7,-0.7,-1.3,-285.9,-275.7,-109.5,1000.6,21.55,3.87
130.71,0.50357,0.92915,0,1.0568,1.2,-0.1,1.2,-297.9,-282.9,-101.7,1000.5,21.55,3.87
130.72,0.52396,0.90979,-0.010194,1.0499,1.2,1.1,0.7,-307.5,-263.7,-110.7,1000.5,21.55,3.87
130.73,0.52803,0.92966,-0.0040775,1.0692,-5,0.5,-1,-297.9,-275.7,-108.3,1000.5,21.55,3.87
130.74,0.49847,0.93833,0.0056065,1.0625,1,0.3,-1.5,-293.1,-273.3,-108.3,1000.5,21.55,3.87
130.75,0.47146,0.92202,0.0015291,1.0356,3.2,-0.3,-0.4,-297.9,-268.5,-114.3,1000.4,21.55,3.87
130.76,0.48165,0.91539,0.0020387,1.0344,0.6,-0.4,-0.3,-285.9,-273.3,-110.1,1000.5,21.55,3.87
130.77,0.51886,0.93374,0.0091743,1.0683,-2.8,1.3,0.4,-288.3,-280.5,-108.3,1000.5,21.55,3.87
130.78,0.53415,0.92304,0.0030581,1.0665,0.3,0.7,1,-288.3,-268.5,-103.5,1000.5,21.55,3.87
130.79,0.51733,0.91947,0.0015291,1.055,0.8,-0.8,-0.6,-305.1,-268.5,-106.5,1000.4,21.55,3.87
130.8,0.48012,0.91998,0.0010194,1.0377,1.4,-0.5,-1.2,-293.1,-285.3,-110.1,1000.5,21.55,3.87
130.81,0.47961,0.92355,0.0040775,1.0407,-0.2,0.4,-0.6,-293.1,-273.3,-107.1,1000.4,21.55,3.87
