Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
162.24,-0.44292,0.94037,0.090724,1.0434,6.2,1.1,0.9,-189.9,-270.9,-49.5,998.1,23.94,3.9
162.25,-0.42762,0.93731,0.11417,1.0366,-4.9,-0.5,-1.6,-194.7,-280.5,-56.1,998,23.94,3.9
162.26,-0.37615,0.94546,0.12691,1.0254,-7.3,-1.3,-1.3,-187.5,-266.1,-55.5,998.1,23.94,3.9
162.27,-0.34659,0.96534,0.10805,1.0313,-0.2,1.8,-2.6,-194.7,-273.3,-50.7,998.1,23.94,3.9
162.28,-0.37717,0.97859,0.083588,1.0521,7,2,0.1,-201.9,-268.5,-56.7,998,23.94,3.9
162.29,-0.40775,0.94343,0.088175,1.0315,1.5,-0.6,0.5,-182.7,-273.3,-54.3,998,23.94,3.9
162.3,-0.42712,0.90775,0.10754,1.009,-7.3,-1.3,0.1,-187.5,-280.5,-48.9,998,23.94,3.9
162.31,-0.40877,0.93476,0.097859,1.0249,-0.4,1,-2.2,-192.3,-273.3,-45.3,998,23.94,3.9
162.32,-0.37309,0.97503,0.085627,1.0475,1.7,1.2,-1.9,-187.5,-268.5,-57.9,998.1,23.94,3.9
162.33,-0.37156,0.95362,0.09633,1.028,-2.8,0.1,-0.8,-182.7,-273.3,-51.9,998,23.94,3.9
162.34,-0.38073,0.92712,0.088685,1.0062,-0.6,-1.1,1.1,-194.7,-287.7,-47.7,998,23.94,3.9
162.35,-0.42355,0.93782,0.078491,1.032,5.7,-0.1,0.3,-185.1,-266.1,-51.3,998.1,23.94,3.9
162.36,-0.43782,0.93935,0.092762,1.0405,0.3,0.3,-1,-192.3,-266.1,-53.1,998,23.94,3.9
162.37,-0.40214,0.92813,0.11774,1.0183,-5.9,-1.1,-1.2,-180.3,-266.1,-53.7,998,23.94,3.9
162.38,-0.36137,0.95464,0.10296,1.0259,-0.1,-0.9,-0.6,-185.1,-268.5,-53.1,998,23.94,3.9
162.39,-0.3578,0.96126,0.082059,1.029,3.1,1.4,0,-185.1,-275.7,-59.1,998,23.94,3.9
162.4,-0.39093,0.95668,0.089195,1.0373,2.2,0.4,0.1,-173.1,-275.7,-54.3,997.9,23.94,3.9
162.41,-0.42406,0.93884,0.10907,1.0359,0.2,-2.9,0.5,-175.5,-273.3,-56.1,998,23.94,3.9
162.42,-0.42202,0.92406,0.11825,1.0227,-1.7,-1.5,-0.2,-185.1,-275.7,-54.9,998,23.94,3.9
162.43,-0.40775,0.94852,0.10601,1.0379,2,2.8,-1.2,-185.1,-275.7,-54.3,998,23.94,3.9
162.44,-0.3792,0.97095,0.10296,1.0474,-0.6,1.7,-0.4,-194.7,-266.1,-47.7,998.1,23.94,3.9
162.45,-0.36035,0.94393,0.098369,1.0152,-3.4,-1,0.3,-192.3,-282.9,-54.9,998,23.94,3.9
162.46,-0.38685,0.93476,0.090214,1.0157,0.9,-0.3,0.2,-175.5,-280.5,-52.5,998,23.94,3.9
162.47,-0.41998,0.95566,0.090724,1.0478,3.3,0.9,-0.9,-185.1,-270.9,-48.3,998,23.94,3.9
162.48,-0.40826,0.93782,0.10754,1.0285,-2.1,0.4,-1,-173.1,-268.5,-48.3,998.1,23.94,3.9
162.49,-0.39093,0.93221,0.11366,1.0172,-3.1,0,-0.1,-175.5,-278.1,-50.1,998,23.94,3.9
162.5,-0.38991,0.9577,0.082059,1.0373,3.2,-0.1,0.2,-180.3,-275.7,-53.7,998,23.92,3.9
162.51,-0.38022,0.95311,0.075943,1.029,0.5,0.6,-0.6,-194.7,-268.5,-55.5,998,23.92,3.9
162.52,-0.38685,0.94139,0.10499,1.0232,-3.7,1.2,-1.2,-189.9,-270.9,-53.1,998,23.92,3.9
162.53,-0.4001,0.93782,0.1157,1.0261,-0.4,-1.2,0.2,-170.7,-278.1,-57.9,998,23.92,3.9
162.54,-0.39653,0.94088,0.084608,1.0245,4.6,-2,0.3,-185.1,-275.7,-54.3,998,23.92,3.9
162.55,-0.40418,0.95515,0.088685,1.0409,0.3,1.1,-0.8,-189.9,-282.9,-54.3,998,23.92,3.9
162.56,-0.40061,0.94801,0.12232,1.0364,-4,1.2,-1.2,-187.5,-278.1,-48.3,998.1,23.92,3.9
162.57,-0.39042,0.93476,0.11315,1.0193,-0.4,-0.7,0.5,-173.1,-282.9,-48.9,998,23.92,3.9
162.58,-0.38889,0.95311,0.08104,1.0326,4.9,-0.5,0.5,-177.9,-266.1,-51.9,998,23.92,3.9
162.59,-0.38124,0.95464,0.087666,1.0317,-0.1,0,-0.4,-185.1,-268.5,-56.1,998,23.92,3.9
162.6,-0.38175,0.94852,0.11213,1.0286,-4.5,0,-1.1,-194.7,-278.1,-56.7,998,23.92,3.9
162.61,-0.40367,0.94444,0.11876,1.0339,0,0.3,-0.4,-187.5,-273.3,-55.5,998,23.92,3.9
162.62,-0.42661,0.94241,0.09735,1.039,4.8,0.7,-0.3,-180.3,-270.9,-49.5,998,23.92,3.9
162.63,-0.41284,0.94292,0.090724,1.0333,0,1.2,0.1,-194.7,-275.7,-49.5,998,23.92,3.9
162.64,-0.38685,0.92966,0.098879,1.0118,-3.2,1,0,-197.1,-268.5,-54.3,998.1,23.92,3.9
162.65,-0.37768,0.94444,0.092762,1.0214,-1.5,-0.1,0,-185.1,-282.9,-49.5,998.1,23.92,3.9
162.66,-0.3685,0.96126,0.082059,1.0327,2.1,-0.9,-0.9,-165.9,-275.7,-51.9,998.1,23.92,3.9
162.67,-0.38124,0.95362,0.10296,1.0322,-1.1,0.6,-1.2,-185.1,-273.3,-55.5,998,23.92,3.9
162.68,-0.41335,0.94088,0.11774,1.0344,1.4,0,0.1,-189.9,-287.7,-53.7,998,23.92,3.9
162.69,-0.41896,0.92864,0.09633,1.0233,0.3,-0.6,1.1,-187.5,-278.1,-52.5,997.9,23.92,3.9
162.7,-0.39857,0.94648,0.075943,1.0298,2.3,0.3,0,-182.7,-273.3,-53.7,998,23.92,3.9
162.71,-0.38073,0.96126,0.093272,1.0381,-2.3,0,-1.5,-192.3,-278.1,-49.5,998.1,23.92,3.9
162.72,-0.36137,0.95158,0.12283,1.0253,-3.9,-1.5,-1.7,-177.9,-278.1,-55.5,998.1,23.92,3.9
162.73,-0.39551,0.95005,0.1264,1.0368,1.8,-1,0,-173.1,-266.1,-50.7,997.9,23.92,3.9
162.74,-0.42712,0.93017,0.099388,1.0284,5.3,0.6,0.5,-180.3,-270.9,-53.7,998,23.92,3.9
162.75,-0.42151,0.93527,0.085627,1.0294,0.1,1,0.1,-192.3,-270.9,-53.1,998,23.92,3.9
162.76,-0.3894,0.94699,0.099388,1.0287,-6.1,1.5,-1.1,-180.3,-275.7,-51.9,998.1,23.92,3.9
162.77,-0.35729,0.94088,0.11366,1.0128,-3.4,-0.6,-1.9,-182.7,-287.7,-46.5,997.9,23.92,3.9
162.78,-0.36035,0.97044,0.090724,1.0391,3.4,-2.8,-1,-192.3,-266.1,-54.3,998,23.92,3.9
162.79,-0.3945,0.98267,0.084098,1.0622,4.5,0,-0.3,-175.5,-268.5,-48.3,998,23.92,3.9
162.8,-0.42355,0.94343,0.095821,1.0386,-0.4,1.8,0.6,-192.3,-266.1,-53.1,998,23.92,3.9
162.81,-0.43782,0.91896,0.10245,1.0231,-0.5,1,0.6,-173.1,-280.5,-44.7,998,23.92,3.9
162.82,-0.42915,0.91743,0.10347,1.0181,-0.3,1.7,0.6,-175.5,-268.5,-54.9,998,23.92,3.9
162.83,-0.40469,0.92712,0.10194,1.0167,-2.1,1,-0.7,-185.1,-266.1,-49.5,997.9,23.92,3.9
162.84,-0.37768,0.95515,0.094292,1.0314,0.3,-0.9,-0.4,-197.1,-290.1,-53.1,998,23.92,3.9
162.85,-0.36035,0.96126,0.087666,1.0303,0,-0.9,-0.7,-201.9,-268.5,-50.7,998,23.92,3.9
162.86,-0.38277,0.9419,0.091743,1.0208,1.9,1.1,0,-175.5,-282.9,-50.7,998,23.92,3.9
162.87,-0.40469,0.94088,0.098879,1.029,-0.3,-0.1,0.1,-189.9,-270.9,-50.1,998,23.92,3.9
162.88,-0.38277,0.94495,0.099898,1.0244,-3.4,-2.8,-0.3,-180.3,-278.1,-60.9,998.1,23.92,3.9
162.89,-0.36697,0.9577,0.095311,1.03,0.7,-0.9,-1.3,-192.3,-273.3,-53.1,997.9,23.92,3.9
162.9,-0.38634,0.96177,0.10347,1.0416,1.9,0.6,-1.2,-189.9,-266.1,-51.9,998,23.92,3.9
162.91,-0.40877,0.94495,0.11213,1.0357,0.1,-0.3,-0.4,-197.1,-266.1,-52.5,997.9,23.92,3.9
162.92,-0.42559,0.93017,0.11417,1.0293,0.3,-0.3,0.3,-182.7,-270.9,-56.7,998,23.92,3.9
162.93,-0.40469,0.94546,0.10245,1.0335,0.6,-1.4,-0.5,-182.7,-280.5,-50.7,998,23.92,3.9
162.94,-0.3629,0.96432,0.091743,1.0344,-0.5,-0.7,-1.2,-185.1,-278.1,-57.3,998,23.92,3.9
162.95,-0.37615,0.96126,0.10754,1.0378,-1.3,2.8,-1,-182.7,-285.3,-52.5,997.9,23.92,3.9
162.96,-0.41437,0.93884,0.10958,1.0321,2.2,2.2,-0.2,-187.5,-275.7,-53.1,998.1,23.92,3.9
162.97,-0.43476,0.9317,0.092253,1.0323,2.3,-0.5,1.5,-170.7,-266.1,-47.7,998,23.92,3.9
162.98,-0.40877,0.93272,0.084098,1.0218,-2.8,0.3,-0.2,-182.7,-268.5,-50.1,998,23.92,3.9
162.99,-0.39501,0.9419,0.087666,1.0251,-1.4,2.9,-1.1,-187.5,-282.9,-53.7,998,23.92,3.9
163,-0.3792,0.94699,0.093782,1.0244,-2.6,2.3,0.3,-192.3,-280.5,-51.9,998,23.91,3.9
163.01,-0.3792,0.94699,0.093782,1.0244,-2.6,2.3,0.3,-192.3,-280.5,-51.9,998,23.91,3.9
163.02,-0.39602,0.93731,0.081549,1.0208,2.5,-0.2,0.6,-192.3,-280.5,-50.7,998,23.91,3.9
163.03,-0.41488,0.94139,0.077982,1.0317,2.4,-1.5,0.4,-182.7,-294.9,-50.1,998.1,23.91,3.9
163.04,-0.38022,0.93323,0.094292,1.0121,-4.3,-1.4,-1.2,-182.7,-273.3,-52.5,998,23.91,3.9
163.05,-0.36493,0.94444,0.11468,1.019,-3.5,0.4,-0.4,-175.5,-292.5,-47.7,998,23.91,3.9
163.06,-0.38736,0.95872,0.09735,1.0386,5.7,0,0.5,-189.9,-268.5,-48.3,998,23.91,3.9
163.07,-0.39297,0.96534,0.083078,1.0456,3.5,-2.9,0.7,-173.1,-270.9,-55.5,998.1,23.91,3.9
163.08,-0.37462,0.9526,0.095821,1.0281,-1,-2.5,-1.2,-170.7,-275.7,-55.5,998,23.91,3.9
163.09,-0.39653,0.94699,0.13456,1.0354,-1.2,0.1,-1.7,-199.5,-282.9,-45.9,998,23.91,3.9
163.1,-0.41896,0.9419,0.14322,1.0408,1.2,1,-0.2,-182.7,-275.7,-59.1,998,23.91,3.9
163.11,-0.42457,0.93935,0.11825,1.0376,3.3,0,0.4,-192.3,-280.5,-54.3,998,23.91,3.9
163.12,-0.39551,0.9577,0.090724,1.0401,0.4,0.9,-0.2,-168.3,-280.5,-49.5,998.1,23.91,3.9
163.13,-0.36901,0.9633,0.093782,1.0358,-3.6,1.7,-1.4,-197.1,-280.5,-60.9,998,23.91,3.9
163.14,-0.39042,0.94546,0.10703,1.0285,-2.5,1.5,-0.7,-182.7,-275.7,-53.7,997.9,23.91,3.9
163.15,-0.43068,0.92253,0.1055,1.0236,0.7,1.4,0.3,-173.1,-268.5,-51.9,998,23.91,3.9
163.16,-0.41437,0.91692,0.084098,1.0097,-0.8,0.4,-0.3,-182.7,-282.9,-48.3,998,23.91,3.9
163.17,-0.37462,0.94954,0.073904,1.0234,-3.4,0.9,-1,-175.5,-285.3,-51.3,998,23.91,3.9
163.18,-0.35423,0.96585,0.082569,1.0321,-2.4,0.7,-1.2,-189.9,-275.7,-51.9,998.1,23.91,3.9
163.19,-0.37105,0.94546,0.083078,1.0191,0.6,-1.3,0.3,-185.1,-275.7,-48.9,997.9,23.91,3.9
163.2,-0.42151,0.94546,0.085627,1.0387,4.5,-1.7,0.3,-204.3,-275.7,-43.5,998,23.91,3.9
163.21,-0.42661,0.92559,0.094292,1.0235,1,-1.4,-0.5,-197.1,-287.7,-49.5,998,23.91,3.9
163.22,-0.40163,0.93068,0.11723,1.0204,-3.9,-0.7,-0.9,-199.5,-270.9,-51.9,998,23.91,3.9
163.23,-0.3736,0.95821,0.11519,1.0349,1.2,0,0,-185.1,-261.3,-50.7,998,23.91,3.9
163.24,-0.36901,0.96024,0.097859,1.0334,4.6,-0.2,0.2,-192.3,-275.7,-52.5,998,23.91,3.9
163.25,-0.39908,0.96687,0.09684,1.0505,3.3,-1,0,-180.3,-278.1,-53.1,998,23.91,3.9
163.26,-0.42049,0.95515,0.11672,1.0501,0,-0.6,-0.3,-182.7,-282.9,-49.5,997.9,23.91,3.9
163.27,-0.41081,0.93221,0.1371,1.0279,-2.9,0.8,-0.6,-175.5,-275.7,-47.1,997.9,23.91,3.9
163.28,-0.38787,0.9368,0.11825,1.0208,-2.5,1.2,-0.2,-185.1,-270.9,-53.7,998.1,23.91,3.9
163.29,-0.38022,0.96228,0.087666,1.0384,1.8,2.6,-0.3,-175.5,-266.1,-51.9,998,23.91,3.9
163.3,-0.40367,0.95515,0.082569,1.0402,0.9,2.8,0.1,-177.9,-266.1,-52.5,998.1,23.91,3.9
163.31,-0.41539,0.92304,0.092253,1.0164,-1.3,-0.2,0.1,-187.5,-280.5,-51.9,998.1,23.91,3.9
163.32,-0.39195,0.93425,0.093782,1.0175,-4.1,-0.7,0.1,-192.3,-273.3,-52.5,998,23.91,3.9
163.33,-0.38226,0.93629,0.084098,1.0148,1,0.9,-1.2,-189.9,-270.9,-49.5,998,23.91,3.9
163.34,-0.38175,0.96075,0.084098,1.0372,0.2,0,-0.8,-187.5,-268.5,-47.7,998,23.91,3.9
163.35,-0.37309,0.95872,0.089195,1.0326,0.3,-0.7,-0.6,-187.5,-270.9,-53.7,998,23.91,3.9
163.36,-0.39501,0.92661,0.10754,1.013,-2,-0.4,0.4,-189.9,-273.3,-50.1,998.1,23.91,3.9
163.37,-0.42864,0.93833,0.098879,1.0363,4.9,-1.8,0.1,-165.9,-270.9,-51.9,998,23.91,3.9
163.38,-0.41233,0.97095,0.091233,1.0588,3.4,-1.3,-0.7,-182.7,-287.7,-51.9,998,23.91,3.9
163.39,-0.38838,0.95107,0.12436,1.0348,-4.4,1,-1.6,-194.7,-268.5,-56.1,998,23.91,3.9
163.4,-0.38226,0.94546,0.12793,1.0278,-1.1,-0.7,-0.5,-187.5,-275.7,-50.1,998,23.91,3.9
163.41,-0.37564,0.95362,0.095821,1.0294,3.2,-0.7,1,-187.5,-287.7,-54.9,998.1,23.91,3.9
163.42,-0.38838,0.93986,0.094292,1.0213,-0.7,3,-0.9,-187.5,-268.5,-50.1,998,23.91,3.9
163.43,-0.40928,0.94139,0.11213,1.0326,-2.3,0.7,-0.4,-180.3,-273.3,-54.9,998,23.91,3.9
163.44,-0.39959,0.93833,0.09633,1.0244,-0.8,-1.6,-0.3,-185.1,-270.9,-50.7,997.9,23.91,3.9
163.45,-0.3894,0.94088,0.085117,1.0218,-0.2,2.1,-0.9,-168.3,-273.3,-57.3,998,23.91,3.9
163.46,-0.39501,0.96687,0.089704,1.0483,0,1.4,-0.9,-187.5,-282.9,-55.5,998,23.91,3.9
163.47,-0.37207,0.94801,0.086137,1.022,-1,-2.7,0.4,-185.1,-273.3,-59.7,998,23.91,3.9
163.48,-0.39399,0.92151,0.092253,1.0064,0.2,0.4,0,-185.1,-287.7,-48.9,998,23.91,3.9
163.49,-0.43884,0.93986,0.09633,1.0417,4,0.6,0,-189.9,-275.7,-44.7,998,23.91,3.9
163.5,-0.41896,0.93833,0.093272,1.0318,0.6,-1.8,0,-192.3,-278.1,-53.7,998,23.9,3.9
163.51,-0.3685,0.94343,0.093782,1.0172,-2.4,0.5,-1.1,-192.3,-278.1,-56.1,998.1,23.9,3.9
163.52,-0.36086,0.96993,0.10499,1.0402,-1.1,0.4,-0.7,-180.3,-285.3,-48.3,998.1,23.9,3.9
163.53,-0.37615,0.96687,0.10499,1.0428,1.7,-1.3,0,-189.9,-261.3,-54.9,998.1,23.9,3.9
163.54,-0.41081,0.93629,0.10805,1.0281,3.2,0.1,0.1,-182.7,-285.3,-50.1,998.1,23.9,3.9
163.55,-0.43731,0.93833,0.10856,1.0409,1.6,0.2,0.5,-192.3,-273.3,-51.9,997.9,23.9,3.9
163.56,-0.41896,0.9475,0.099898,1.0408,0,-1.2,-0.4,-185.1,-268.5,-59.7,998,23.9,3.9
163.57,-0.35933,0.94088,0.10703,1.0128,-6.5,1.2,-1,-192.3,-280.5,-50.1,998,23.9,3.9
163.58,-0.36901,0.95872,0.10601,1.0327,0.1,2.8,-0.9,-177.9,-275.7,-59.7,997.9,23.9,3.9
163.59,-0.40469,0.95617,0.090724,1.0422,3.1,-0.5,0.7,-182.7,-285.3,-54.9,998,23.9,3.9
163.6,-0.41641,0.91947,0.085117,1.013,0.8,-1.2,0.1,-177.9,-268.5,-59.1,998.1,23.9,3.9
163.61,-0.39806,0.92151,0.093782,1.0082,-3.2,0.6,-0.6,-173.1,-268.5,-47.7,998.1,23.9,3.9
163.62,-0.36901,0.94241,0.097859,1.0168,-3.4,0,-1.3,-185.1,-268.5,-51.9,998,23.9,3.9
163.63,-0.35882,0.96279,0.10041,1.0324,0.3,0,-2.1,-170.7,-278.1,-50.7,998,23.9,3.9
163.64,-0.38022,0.9791,0.092253,1.0544,5.4,-0.9,-0.7,-173.1,-282.9,-48.3,998,23.9,3.9
163.65,-0.41998,0.96432,0.099898,1.0565,2.1,-1.7,0.7,-187.5,-268.5,-49.5,997.9,23.9,3.9
163.66,-0.42915,0.93017,0.10499,1.0298,0,0.6,1.2,-173.1,-285.3,-50.1,998,23.9,3.9
163.67,-0.43884,0.90928,0.10398,1.015,-0.1,3.4,1.4,-182.7,-270.9,-53.7,998,23.9,3.9
163.68,-0.41437,0.93323,0.10143,1.0261,-2,2.4,-0.3,-180.3,-270.9,-50.1,998.1,23.9,3.9
163.69,-0.37309,0.95566,0.098369,1.0306,-1.1,-0.5,-1.7,-180.3,-273.3,-45.9,998,23.9,3.9
163.7,-0.35627,0.95719,0.095821,1.0258,-1,-0.4,-0.5,-192.3,-280.5,-55.5,998,23.9,3.9
163.71,-0.38379,0.96381,0.089195,1.0412,3.1,0.4,0.6,-180.3,-275.7,-57.9,998,23.9,3.9
163.72,-0.41896,0.93527,0.088685,1.0287,0.5,0.7,1,-180.3,-266.1,-50.7,998,23.9,3.9
163.73,-0.41488,0.91386,0.09633,1.0082,-2,0.5,0.3,-177.9,-280.5,-56.1,998,23.9,3.9
163.74,-0.39195,0.94343,0.095821,1.0261,-1.4,-1.4,-0.7,-189.9,-280.5,-48.3,998,23.9,3.9
163.75,-0.37309,0.96279,0.09735,1.0371,-0.6,-1.1,-0.7,-189.9,-275.7,-51.9,997.9,23.9,3.9
163.76,-0.3736,0.95973,0.099898,1.0347,1,0.5,-1.4,-177.9,-280.5,-48.9,998,23.9,3.9
163.77,-0.40061,0.95464,0.099388,1.04,1.4,-0.6,0.4,-168.3,-270.9,-56.7,998.1,23.9,3.9
163.78,-0.40469,0.93935,0.097859,1.0275,2,-0.9,-0.2,-189.9,-278.1,-46.5,998,23.9,3.9
163.79,-0.40571,0.93119,0.11519,1.0222,-1.7,-0.1,-0.6,-189.9,-280.5,-53.1,998,23.9,3.9
163.8,-0.3945,0.94801,0.11723,1.0335,-0.6,-0.3,-1.2,-204.3,-273.3,-50.1,998.1,23.9,3.9
163.81,-0.36901,0.96789,0.10499,1.0412,-0.3,-0.1,-0.9,-187.5,-287.7,-54.3,998,23.9,3.9
163.82,-0.37819,0.95464,0.09633,1.0313,0.2,1.6,-1.4,-175.5,-275.7,-51.3,998,23.9,3.9
163.83,-0.40571,0.95413,0.095311,1.0412,1.7,1.8,-0.1,-192.3,-278.1,-50.7,998,23.9,3.9
163.84,-0.42202,0.93527,0.10143,1.0311,0,0.4,0.1,-187.5,-278.1,-53.7,998,23.9,3.9
163.85,-0.42864,0.91845,0.10347,1.0188,-1.7,-0.5,0.5,-185.1,-268.5,-49.5,998,23.9,3.9
163.86,-0.41437,0.93476,0.090724,1.0265,0,0.4,-0.3,-185.1,-282.9,-54.9,998,23.9,3.9
163.87,-0.37819,0.95566,0.08104,1.031,0.3,1.8,-0.8,-170.7,-273.3,-53.1,998.1,23.9,3.9
163.88,-0.36952,0.95209,0.088175,1.0251,-2,2,-0.3,-180.3,-282.9,-54.3,998,23.9,3.9
163.89,-0.38328,0.93374,0.092762,1.0136,-0.4,-0.8,0.7,-163.5,-266.1,-54.9,998.1,23.9,3.9
163.9,-0.38328,0.93374,0.092762,1.0136,-0.4,-0.8,0.7,-163.5,-266.1,-54.9,998,23.9,3.9
163.91,-0.38736,0.93629,0.085627,1.0169,1.1,-2.4,0.7,-182.7,-294.9,-45.3,998.1,23.9,3.9
163.92,-0.40418,0.94801,0.091743,1.0347,1.5,-0.7,-0.6,-180.3,-270.9,-51.3,997.9,23.9,3.9
163.93,-0.38481,0.95923,0.10754,1.0391,-0.9,-1.3,-1.4,-173.1,-261.3,-53.7,998,23.9,3.9
163.94,-0.37309,0.96024,0.11417,1.0365,0.6,-2.7,-0.6,-189.9,-275.7,-50.1,998.1,23.9,3.9
163.95,-0.39908,0.95464,0.11774,1.0414,1.7,-0.4,0,-182.7,-280.5,-52.5,998,23.9,3.9
163.96,-0.42406,0.94139,0.11672,1.0391,2.9,1.1,-0.1,-170.7,-270.9,-50.7,997.9,23.9,3.9
163.97,-0.43068,0.95515,0.11009,1.0535,1.5,-0.1,0,-177.9,-285.3,-48.3,998.1,23.9,3.9
163.98,-0.39806,0.93527,0.11162,1.0226,-4.1,0.5,-0.7,-199.5,-275.7,-50.1,998,23.9,3.9
163.99,-0.37717,0.97604,0.085117,1.0498,3.1,2.3,-0.7,-189.9,-270.9,-54.3,998,23.9,3.9
164,-0.37717,0.97604,0.085117,1.0498,3.1,2.3,-0.7,-189.9,-270.9,-54.3,998,23.9,3.9
164.01,-0.39144,0.9419,0.084608,1.0235,-0.6,1.5,-0.3,-204.3,-270.9,-50.1,998.1,23.9,3.9
164.02,-0.40367,0.91081,0.09684,1.0009,-4.7,0.3,0.1,-182.7,-270.9,-55.5,998,23.9,3.9
164.03,-0.40775,0.93221,0.085627,1.0211,0.7,-0.6,-0.3,-197.1,-285.3,-50.7,998.1,23.9,3.9
164.04,-0.39857,0.9633,0.08053,1.0456,2.1,0.1,-0.6,-182.7,-270.9,-51.9,998,23.9,3.9
164.05,-0.38889,0.9526,0.092253,1.033,-1.6,0.1,-1.3,-199.5,-278.1,-56.1,998.1,23.9,3.9
164.06,-0.38838,0.93017,0.10347,1.0133,-2.6,-1.2,0.3,-189.9,-275.7,-53.1,998,23.9,3.9
164.07,-0.39042,0.93374,0.089195,1.016,3.4,-0.3,0.4,-185.1,-275.7,-53.1,998.1,23.9,3.9
164.08,-0.39857,0.95617,0.087156,1.0396,4.3,0.1,-0.1,-180.3,-275.7,-46.5,998,23.9,3.9
164.09,-0.40367,0.9526,0.11162,1.0406,-2.1,-1.9,-0.4,-187.5,-278.1,-51.3,998.1,23.9,3.9
164.1,-0.39602,0.94139,0.11927,1.0282,-0.9,-2.1,-0.3,-185.1,-268.5,-48.3,998,23.9,3.9
164.11,-0.39551,0.95872,0.10703,1.0426,2,1.4,-0.4,-180.3,-280.5,-57.3,998,23.9,3.9
164.12,-0.38991,0.96993,0.10296,1.0504,2.2,2.2,-0.6,-173.1,-278.1,-48.3,998,23.9,3.9
164.13,-0.38277,0.94444,0.10958,1.0249,-2.6,-0.3,0.3,-197.1,-282.9,-49.5,998.1,23.9,3.9
164.14,-0.40673,0.92355,0.10958,1.0151,-1.4,-0.6,0.4,-192.3,-275.7,-54.3,998,23.9,3.9
164.15,-0.421,0.94648,0.095821,1.0403,2.1,1.5,-0.7,-182.7,-278.1,-51.3,998.1,23.9,3.9
164.16,-0.40367,0.95719,0.091233,1.0428,-0.6,1.5,-0.9,-168.3,-268.5,-56.1,998,23.9,3.9
164.17,-0.37054,0.94546,0.087666,1.0193,-2.4,0.5,-0.5,-173.1,-278.1,-51.9,998,23.9,3.9
164.18,-0.36697,0.94801,0.089195,1.0205,-1.7,-0.1,0.1,-189.9,-273.3,-51.3,998,23.9,3.9
164.19,-0.38277,0.93833,0.082569,1.0168,1.8,0,-0.3,-185.1,-270.9,-52.5,998,23.9,3.9
164.2,-0.42049,0.92762,0.099898,1.0234,0.7,0,-0.3,-187.5,-273.3,-53.1,998,23.9,3.9
164.21,-0.43935,0.92253,0.10907,1.0276,0,-0.9,-0.3,-180.3,-278.1,-53.7,998,23.9,3.9
164.22,-0.39806,0.95617,0.092253,1.0398,-0.1,-1,-0.3,-182.7,-280.5,-46.5,998.1,23.9,3.9
164.23,-0.35729,0.97299,0.087666,1.0402,-0.6,-0.1,-2.1,-177.9,-270.9,-49.5,998,23.9,3.9
164.24,-0.35168,0.9684,0.098879,1.035,-0.1,-1,-1.4,-182.7,-285.3,-50.1,998,23.9,3.9
164.25,-0.37411,0.94954,0.1264,1.0284,-1,-1,0.1,-182.7,-266.1,-57.3,998,23.9,3.9
164.26,-0.42915,0.93323,0.12181,1.0344,4.1,-0.3,0.9,-189.9,-268.5,-51.9,998,23.9,3.9
164.27,-0.44648,0.92559,0.10245,1.0327,2.9,0.7,1.2,-182.7,-258.9,-50.1,997.9,23.9,3.9
164.28,-0.41488,0.92712,0.093782,1.02,-3.7,1.5,-1.5,-180.3,-278.1,-50.1,998,23.9,3.9
164.29,-0.36086,0.9419,0.10398,1.014,-8.4,2.3,-1.9,-185.1,-270.9,-55.5,998.1,23.9,3.9
164.3,-0.3578,0.99286,0.090724,1.0593,3.5,-0.6,-1.8,-180.3,-270.9,-56.1,997.9,23.9,3.9
164.31,-0.37309,0.98063,0.077982,1.0521,3.7,-2.5,0.6,-185.1,-287.7,-59.7,998,23.9,3.9
164.32,-0.38838,0.91233,0.093782,0.99599,-1.7,-0.4,-0.1,-187.5,-278.1,-56.1,998,23.9,3.9
164.33,-0.43017,0.9261,0.09735,1.0258,0.6,3,2.2,-192.3,-278.1,-49.5,998,23.9,3.9
164.34,-0.45107,0.93119,0.093782,1.0389,4.6,4,0.6,-187.5,-282.9,-58.5,998,23.9,3.9
164.35,-0.40775,0.93527,0.09633,1.0248,-3.9,-1,-0.7,-185.1,-275.7,-44.1,998.1,23.9,3.9
164.36,-0.3634,0.95668,0.099898,1.0282,-4.5,-2.4,-1,-177.9,-275.7,-50.7,998,23.9,3.9
164.37,-0.34811,0.9684,0.092762,1.0332,2.8,0.9,-0.9,-177.9,-275.7,-51.3,998.1,23.9,3.9
164.38,-0.40877,0.93374,0.094292,1.0236,6.6,1.7,0.9,-185.1,-282.9,-53.1,998,23.9,3.9
164.39,-0.45668,0.92762,0.10601,1.0394,0.5,1.1,2.8,-173.1,-273.3,-55.5,998,23.9,3.9
164.4,-0.40112,0.91386,0.11009,1.0041,-6.1,-1.4,0,-187.5,-273.3,-47.7,998,23.9,3.9
164.41,-0.35729,0.95821,0.10041,1.0276,-2.6,-2.6,-2.5,-182.7,-273.3,-48.9,998,23.9,3.9
164.42,-0.35219,0.99949,0.083078,1.063,7.1,-0.1,-2.8,-192.3,-275.7,-53.1,998.1,23.9,3.9
